Device Name,Device Type,Serial Number,Product Number (PN),IP Address,Site,Total Interfaces,Up Links,Down Links,Access Port,UP Link Interfaces,Interface Types,Stack,Active PSU,Non Active PSU,Switch Topology,Switch Mode,PSU Count,PSU Model,Total Power Capacity,Power Output (W),Power Input (W),Energy Efficiency%,Power Consumption,Input Packets,Output Packets,RX (MB),TX (MB),Data Traffic Consumed (MB),Data Traffic Consumed (GB),Data Traffic Allocated (MB),Data Throughput per Watt (MB/W),DataTraffic Utilization%,Carbon Emission (kgCO₂),Carbon Emission (tonCO₂),HW End-of-Life (EoL),HW End-of-Support (EoS),HW Last Day of Support,HW Last Date of RFA,HW Security Support EoS,SW Maintenance EoL,SW Vulnerability Support EoS,Error Message
CEUAEPMOI3R1SW03,cisco_ios,FOC2234Q0L2,C9300-48U,172.31.27.76,Al Taweelah,70,24,46,48,"Vlan1000, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/6, GigabitEthernet1/0/12, GigabitEthernet1/0/15, GigabitEthernet1/0/21, GigabitEthernet1/0/23, GigabitEthernet1/0/25, GigabitEthernet1/0/27, GigabitEthernet1/0/30, GigabitEthernet1/0/32, GigabitEthernet1/0/35, GigabitEthernet1/0/37, GigabitEthernet1/0/38, GigabitEthernet1/0/40, GigabitEthernet1/0/44, GigabitEthernet1/0/46, GigabitEthernet1/0/47, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, TenGigabitEthernet1/1/3, AppGigabitEthernet1/0/1, Port-channel11","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-1100WAC,2200,2948,5346,55.14,0.0919,58624989,50113162,35172.628,23004.707,58177.335,56.814,18810000,10.882,0.309289,1.1913,0.0012,,,,,,,,Successfully connected to device.
CEUA3-5721-02I01R01SW01,cisco_xe,FOC2234Z0K0,C9300-24P,172.31.54.47,Al Taweelah,45,18,27,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/19, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2840,5170,54.93,0.0468,104672241,84144956,67022.469,43408.038,110430.508,107.842,30249000,21.36,0.365072,1.1476,0.0011,,,,,,,,Successfully connected to device.
CEUA5740-1I01R01SW01,cisco_ios,FCW2234E0LM,C9300-24P,172.31.54.21,Al Taweelah,46,18,28,24,"Vlan99, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/17, GigabitEthernet1/0/18, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, TenGigabitEthernet1/1/3, AppGigabitEthernet1/0/1, Port-channel1","3 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2838,5170,54.89,0.0807,57339715,49057424,35352.979,28701.014,64053.993,62.553,46539000,12.39,0.137635,1.1468,0.0011,,,,,,,,Successfully connected to device.
CEUAEPMOI6R1SW02,cisco_ios,FOC2232Z0Z5,C9300-48U,172.31.27.103,Al Taweelah,69,12,57,48,"Vlan1000, GigabitEthernet1/0/5, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/11, GigabitEthernet1/0/14, GigabitEthernet1/0/20, GigabitEthernet1/0/27, GigabitEthernet1/0/37, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-1100WAC,2200,2930,5346,54.81,4.7283,2843382,5385834,315.814,814.836,1130.65,1.104,9459000,0.211,0.011953,1.184,0.0012,,,,,,,,Successfully connected to device.
CEUAEPMOI3R1SW02,cisco_ios,FOC2232Z0WX,C9300-48U,172.31.27.78,Al Taweelah,69,20,49,48,"Vlan1000, GigabitEthernet1/0/5, GigabitEthernet1/0/7, GigabitEthernet1/0/9, GigabitEthernet1/0/13, GigabitEthernet1/0/16, GigabitEthernet1/0/18, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/23, GigabitEthernet1/0/26, GigabitEthernet1/0/32, GigabitEthernet1/0/33, GigabitEthernet1/0/34, GigabitEthernet1/0/38, GigabitEthernet1/0/41, GigabitEthernet1/0/42, GigabitEthernet1/0/48, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-1100WAC,2200,2926,5346,54.73,2.4654,2187174,6812557,770.783,1397.671,2168.454,2.118,15120000,0.406,0.014342,1.1824,0.0012,,,,,,,,Successfully connected to device.
CEUAEPMOICBN3R1SW03,cisco_xe,FOC2234U1DJ,C9300-48U,172.31.27.93,Al Taweelah,69,18,51,48,"Vlan1000, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/11, GigabitEthernet1/0/13, GigabitEthernet1/0/17, GigabitEthernet1/0/19, GigabitEthernet1/0/27, GigabitEthernet1/0/30, GigabitEthernet1/0/31, GigabitEthernet1/0/35, GigabitEthernet1/0/37, GigabitEthernet1/0/38, GigabitEthernet1/0/39, GigabitEthernet1/0/48, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"PWR-C1-1100WAC,Unknown",1100,2926,5346,54.73,0.4565,12276542,13506468,5729.062,5980.628,11709.69,11.435,10080000,2.19,0.116168,1.1824,0.0012,,,,,,,,Successfully connected to device.
CEUA1887I01R01SW01,cisco_xe,FCW2236D0J9,C9300-24P,172.31.54.12,Al Taweelah,87,33,54,24,"Vlan99, GigabitEthernet1/0/3, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/15, GigabitEthernet1/0/16, GigabitEthernet1/0/19, GigabitEthernet1/0/21, GigabitEthernet1/0/22, GigabitEthernet1/0/23, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, GigabitEthernet2/0/2, GigabitEthernet2/0/5, GigabitEthernet2/0/6, GigabitEthernet2/0/7, GigabitEthernet2/0/10, GigabitEthernet2/0/14, GigabitEthernet2/0/17, GigabitEthernet2/0/18, GigabitEthernet2/0/20, GigabitEthernet2/0/22, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, TenGigabitEthernet2/1/2, AppGigabitEthernet2/0/1, Port-channel1, Port-channel2","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,4,0,Standalone,Power sharing,4,"PWR-C1-350WAC,PWR-C1-715WAC",2130,5654,10340,54.68,0.045,170041619,204269447,91293.202,138231.788,229524.991,224.145,56803500,22.198,0.404068,2.2848,0.0023,,,,,,,,Successfully connected to device.
CEUA4410I01R01SW01,cisco_xe,FCW2228E0PZ,C9300-24P,172.31.35.17,Al Taweelah,86,45,41,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/22, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, GigabitEthernet2/0/1, GigabitEthernet2/0/3, GigabitEthernet2/0/4, GigabitEthernet2/0/5, GigabitEthernet2/0/6, GigabitEthernet2/0/7, GigabitEthernet2/0/8, GigabitEthernet2/0/10, GigabitEthernet2/0/11, GigabitEthernet2/0/15, GigabitEthernet2/0/16, GigabitEthernet2/0/17, GigabitEthernet2/0/18, GigabitEthernet2/0/19, GigabitEthernet2/0/20, GigabitEthernet2/0/22, GigabitEthernet2/0/23, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,4,0,Standalone,Power sharing,4,PWR-C1-715WAC,2860,5654,10340,54.68,0.0056,926536732,925873104,852327.014,990588,1842915.013,1799.722,63630000,178.232,2.896299,2.2848,0.0023,,,,,,,,Successfully connected to device.
CEUA7113I01R01SW01,cisco_ios,FCW2234G0TJ,C9300-24P,172.31.86.25,Al Taweelah,45,25,20,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/15, GigabitEthernet1/0/16, GigabitEthernet1/0/17, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/22, GigabitEthernet1/0/24, GigabitEthernet1/1/1, GigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"Unknown,PWR-C1-715WAC",715,2816,5170,54.47,0.0113,241785343,292238132,178490.674,280383.748,458874.422,448.12,18819000,88.757,2.438357,1.1379,0.0011,,,,,,,,Successfully connected to device.
CEUA1842DC1R01SW02,cisco_xe,FOC2239Q0XY,C9300-48U,172.31.24.165,Al Taweelah,69,5,64,48,"Vlan1000, GigabitEthernet1/0/14, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-1100WAC,2200,2904,5346,54.32,0.3328,16951639,12015584,10251.821,5809.497,16061.318,15.685,4050000,3.004,0.396576,1.1735,0.0012,,,,,,,,Successfully connected to device.
CEUA3-6111-02I01R01SW01,cisco_xe,FCW2234G0ZA,C9300-48U,172.31.71.61,Al Taweelah,134,18,116,48,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/9, GigabitEthernet1/0/21, GigabitEthernet1/0/38, AppGigabitEthernet1/0/1, GigabitEthernet2/0/5, GigabitEthernet2/0/6, GigabitEthernet2/0/7, GigabitEthernet2/0/15, GigabitEthernet2/0/18, GigabitEthernet2/0/23, GigabitEthernet2/0/24, GigabitEthernet2/0/28, GigabitEthernet2/0/41, TenGigabitEthernet2/1/1, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 104 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,4,0,Standalone,Power sharing,4,PWR-C1-1100WAC,4400,5789,10692,54.14,0.1026,80235325,57794786,65397.511,38821.562,104219.072,101.776,28629000,9.747,0.364033,2.3393,0.0023,,,,,,,,Successfully connected to device.
CEUAWAREHOUSEIISW2,cisco_ios,FOC2234Z0EH,C9300-24P,172.31.86.51,Al Taweelah,45,14,31,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/22, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"Unknown,PWR-C1-715WAC",715,2798,5170,54.12,0.0216,140793884,168346270,118623.466,120808.23,239431.696,233.82,8910000,46.312,2.687224,1.1307,0.0011,,,,,,,,Successfully connected to device.
ATA-204,cisco_ios,FCW2247AH82,C9300-48P,172.31.182.64,Al Taweelah,67,16,51,48,"Vlan1, GigabitEthernet1/0/15, GigabitEthernet1/0/17, GigabitEthernet1/0/18, GigabitEthernet1/0/19, GigabitEthernet1/0/25, GigabitEthernet1/0/26, GigabitEthernet1/0/27, GigabitEthernet1/0/28, GigabitEthernet1/0/31, GigabitEthernet1/0/37, GigabitEthernet1/0/45, GigabitEthernet1/0/46, GigabitEthernet1/0/47, GigabitEthernet1/0/48, TenGigabitEthernet1/1/2","52 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2892,5346,54.1,0.0817,73984169,467765380,15116.692,50322.448,65439.14,63.905,12330000,12.241,0.530731,1.1687,0.0012,,,,,,,,Successfully connected to device.
CEUA6340I01R01SW01,cisco_xe,FOC2237U0QU,C9300-24P,172.31.71.22,Al Taweelah,86,52,34,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/17, GigabitEthernet1/0/18, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, TenGigabitEthernet1/1/3, AppGigabitEthernet1/0/1, GigabitEthernet2/0/1, GigabitEthernet2/0/3, GigabitEthernet2/0/4, GigabitEthernet2/0/5, GigabitEthernet2/0/6, GigabitEthernet2/0/7, GigabitEthernet2/0/8, GigabitEthernet2/0/9, GigabitEthernet2/0/10, GigabitEthernet2/0/11, GigabitEthernet2/0/12, GigabitEthernet2/0/13, GigabitEthernet2/0/14, GigabitEthernet2/0/15, GigabitEthernet2/0/16, GigabitEthernet2/0/17, GigabitEthernet2/0/18, GigabitEthernet2/0/19, GigabitEthernet2/0/20, GigabitEthernet2/0/21, GigabitEthernet2/0/22, GigabitEthernet2/0/23, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, TenGigabitEthernet2/1/3, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,4,0,Standalone,Power sharing,4,PWR-C1-715WAC,2860,5590,10340,54.06,0.0008,5997273182,5412363028,7104621.263,5300353.426,12404974.69,12114.233,61749000,1199.707,20.089353,2.2589,0.0023,,,,,,,,Successfully connected to device.
CEUA1884-2-3I01R01SW,cisco_xe,FCW2232L0D5,C9300-24P,172.31.86.16,Al Taweelah,86,23,63,24,"Vlan99, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/8, GigabitEthernet1/0/12, GigabitEthernet1/0/14, GigabitEthernet1/0/16, GigabitEthernet1/0/17, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, GigabitEthernet2/0/2, GigabitEthernet2/0/3, GigabitEthernet2/0/12, GigabitEthernet2/0/14, GigabitEthernet2/0/15, GigabitEthernet2/0/18, GigabitEthernet2/0/19, GigabitEthernet2/0/21, GigabitEthernet2/0/22, GigabitEthernet2/0/23, TenGigabitEthernet2/1/1, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,3,0,Standalone,Power sharing,3,PWR-C1-715WAC,2145,5586,10340,54.02,0.0089,620933371,414084489,747804.65,411256.325,1159060.975,1131.895,50310000,112.095,2.303838,2.2573,0.0023,,,,,,,,Successfully connected to device.
CEUA5750I01R01SW01,cisco_xe,FCW2236E08E,C9300-24P,172.31.54.11,Al Taweelah,86,41,45,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/8, GigabitEthernet1/0/10, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/17, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/22, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, GigabitEthernet2/0/1, GigabitEthernet2/0/2, GigabitEthernet2/0/5, GigabitEthernet2/0/6, GigabitEthernet2/0/7, GigabitEthernet2/0/10, GigabitEthernet2/0/11, GigabitEthernet2/0/12, GigabitEthernet2/0/13, GigabitEthernet2/0/15, GigabitEthernet2/0/16, GigabitEthernet2/0/17, GigabitEthernet2/0/19, GigabitEthernet2/0/21, GigabitEthernet2/0/22, GigabitEthernet2/0/23, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,2,2,Standalone,Power sharing,4,PWR-C1-715WAC,2860,5568,10340,53.85,0.0894,96456334,84280077,59223.388,56420.806,115644.194,112.934,59944500,11.184,0.192919,2.25,0.0022,,,,,,,,Successfully connected to device.
CEUA5910-1I01R01SW01,cisco_xe,FCW2236D0HH,C9300-24P,172.31.54.16,Al Taweelah,86,29,57,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/5, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/15, GigabitEthernet1/0/16, GigabitEthernet1/0/19, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, GigabitEthernet2/0/2, GigabitEthernet2/0/4, GigabitEthernet2/0/7, GigabitEthernet2/0/10, GigabitEthernet2/0/14, GigabitEthernet2/0/22, GigabitEthernet2/0/23, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, TenGigabitEthernet2/1/2, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,4,0,Standalone,Power sharing,4,PWR-C1-715WAC,2860,5566,10340,53.83,0.045,180353605,179667078,101264.956,128649.97,229914.926,224.526,52470000,22.235,0.438184,2.2492,0.0022,,,,,,,,Successfully connected to device.
CEUA1946-2I01R01SW01,cisco_ios,FCW2233C0F5,C9300-24P,172.31.71.24,Al Taweelah,45,13,32,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/13, GigabitEthernet1/0/22, GigabitEthernet1/0/23, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"Unknown,PWR-C1-715WAC",715,2774,5170,53.66,0.0462,79054517,95668021,37280.433,74595.499,111875.932,109.254,41148000,21.639,0.271887,1.121,0.0011,,,,,,,,Successfully connected to device.
CEUA7620-2I01R01SW01,cisco_xe,FCW2237G0L6,C9300-24P,172.31.54.17,Al Taweelah,44,17,27,24,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/3, GigabitEthernet1/0/7, GigabitEthernet1/0/8, GigabitEthernet1/0/9, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/17, GigabitEthernet1/0/18, GigabitEthernet1/0/19, GigabitEthernet1/0/22, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2773,5170,53.64,0.0085,300599560,301932689,303787.398,304554.874,608342.273,594.084,7560000,117.668,8.046855,1.1206,0.0011,,,,,,,,Successfully connected to device.
CEUA5720I01R01SW01,cisco_ios,FCW2236L0F9,C9300-24P,172.31.54.22,Al Taweelah,45,17,28,24,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/5, GigabitEthernet1/0/7, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/16, GigabitEthernet1/0/18, GigabitEthernet1/0/21, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,"PWR-C1-715WAC,PWR-C1-350WAC",1065,2772,5170,53.62,0.12,38946689,29128319,26299.045,16789.949,43088.994,42.079,46449000,8.334,0.092766,1.1202,0.0011,,,,,,,,Successfully connected to device.
CEUA1887I01R01SW99,cisco_xe,FOC2231Z00A,C9300-24P,172.31.86.12,Al Taweelah,86,32,54,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/2, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/15, GigabitEthernet1/0/19, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, AppGigabitEthernet1/0/1, GigabitEthernet2/0/1, GigabitEthernet2/0/5, GigabitEthernet2/0/7, GigabitEthernet2/0/8, GigabitEthernet2/0/9, GigabitEthernet2/0/10, GigabitEthernet2/0/11, GigabitEthernet2/0/12, GigabitEthernet2/0/13, GigabitEthernet2/0/14, GigabitEthernet2/0/16, GigabitEthernet2/0/18, GigabitEthernet2/0/22, GigabitEthernet2/0/24, TenGigabitEthernet2/1/1, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,4,0,Standalone,Power sharing,4,PWR-C1-715WAC,2860,5544,10340,53.62,0.0964,116171007,97811954,66697.353,40559.178,107256.531,104.743,55899000,10.373,0.191876,2.2403,0.0022,,,,,,,,Successfully connected to device.
CEUA5710I01R01SW01,cisco_ios,FOC2236Z07L,C9300-24P,172.31.86.22,Al Taweelah,45,10,35,24,"Vlan99, GigabitEthernet1/0/2, GigabitEthernet1/0/10, GigabitEthernet1/0/19, GigabitEthernet1/0/22, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1, Port-channel1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,2,0,Standalone,Power sharing,2,PWR-C1-715WAC,1430,2771,5170,53.6,0.0756,65489628,42172022,43610.31,24776.801,68387.112,66.784,41040000,13.228,0.166635,1.1198,0.0011,,,,,,,,Successfully connected to device.
CEUA1815-SCGT5R01A01,cisco_xe,FCW2236L08L,C9300-24P,172.31.35.40,Al Taweelah,44,14,30,24,"Vlan99, GigabitEthernet1/0/11, GigabitEthernet1/0/12, GigabitEthernet1/0/13, GigabitEthernet1/0/14, GigabitEthernet1/0/15, GigabitEthernet1/0/17, GigabitEthernet1/0/18, GigabitEthernet1/0/19, GigabitEthernet1/0/23, GigabitEthernet1/0/24, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, AppGigabitEthernet1/0/1","2 Virtual, 28 Gigabit, 8 TenGigabit, 2 TwentyFiveGigabit, 2 FortyGigabit",FALSE,1,1,Standalone,Power sharing,2,"Unknown,PWR-C1-715WAC",715,2758,5170,53.35,0.0119,214569454,220266717,215580.093,218049.899,433629.992,423.467,4860000,83.874,8.922428,1.1145,0.0011,,,,,,,,Successfully connected to device.
CEUA3830-01I01R01SW01,cisco_xe,FOC2237U07V,C9300-24P,172.31.35.22,Al Taweelah,86,41,45,24,"Vlan99, GigabitEthernet1/0/1, GigabitEthernet1/0/3, GigabitEthernet1/0/4, GigabitEthernet1/0/5, GigabitEthernet1/0/6, GigabitEthernet1/0/7, GigabitEthernet1/0/20, GigabitEthernet1/0/21, GigabitEthernet1/0/22, TenGigabitEthernet1/1/1, TenGigabitEthernet1/1/2, TenGigabitEthernet1/1/3, TenGigabitEthernet1/1/4, TenGigabitEthernet1/1/5, AppGigabitEthernet1/0/1, GigabitEthernet2/0/1, GigabitEthernet2/0/2, GigabitEthernet2/0/3, GigabitEthernet2/0/4, GigabitEthernet2/0/5, GigabitEthernet2/0/6, GigabitEthernet2/0/7, GigabitEthernet2/0/8, GigabitEthernet2/0/9, GigabitEthernet2/0/10, GigabitEthernet2/0/11, GigabitEthernet2/0/12, GigabitEthernet2/0/13, GigabitEthernet2/0/14, GigabitEthernet2/0/15, GigabitEthernet2/0/16, GigabitEthernet2/0/17, GigabitEthernet2/0/18, GigabitEthernet2/0/19, GigabitEthernet2/0/20, GigabitEthernet2/0/22, GigabitEthernet2/0/23, GigabitEthernet2/0/24, AppGigabitEthernet2/0/1, Port-channel1","2 Virtual, 56 Gigabit, 16 TenGigabit, 4 TwentyFiveGigabit, 4 FortyGigabit",TRUE,2,2,Standalone,Power sharing,4,PWR-C1-715WAC,2860,5502,10340,53.21,0.0095,709148293,679143638,551346.457,535833.522,1087179.979,1061.699,61650000,105.143,1.763471,2.2234,0.0022,,,,,,,,Successfully connected to device.
